Wiki link,common_name,botanical_name,status,common name worked,botanical name worked,both worked,search result url,missouribotanicalgarden url,page data
https://en.wikipedia.org/wiki/Sphaeralcea_ambigua,Globe Mallow,Sphaeralcea Ambigua,,,,,,,
https://en.wikipedia.org/wiki/Spilanthes_oleracea,Peek-A-Boo Plant,Spilanthes Oleracea,,,,,,,
https://en.wikipedia.org/wiki/Spinacia_oleracea,Spinach,Spinacia Oleracea,,,,,,,
https://en.wikipedia.org/wiki/Spiraea_albiflora,Japanese White Spirea,Spiraea Albiflora,,,,,,,
https://en.wikipedia.org/wiki/Spiraea_japonica,Japanese Spirea,Spiraea Japonica,,,,,,,
https://en.wikipedia.org/wiki/Spiraea_japonica,Japanese Spiraea,Spiraea Japonica var. fortunei,,,,,,,
https://en.wikipedia.org/wiki/Spiraea_thunbergii,Baby's Breath Spirea,Spiraea Thunbergii,,,,,,,
https://en.wikipedia.org/wiki/Stachytarpheta_jamaicensis,Porterweed,Stachytarpheta Jamaicensis,,,,,,,
https://en.wikipedia.org/wiki/Stevia_rebaudiana,Stevia,Stevia Rebaudiana,,,,,,,
https://en.wikipedia.org/wiki/Stipa_barbata,Feather Grass,Stipa Barbata,,,,,,,
https://en.wikipedia.org/wiki/Stokesia_laevis,Stokes Aster,Stokesia Laevis,,,,,,,
https://en.wikipedia.org/wiki/Strelitzia_nicolai,White Bird of Paradise,Strelitzia Nicolai,,,,,,,
https://en.wikipedia.org/wiki/Strelitzia_reginae,Orange Bird of Paradise,Strelitzia Reginae,,,,,,,
https://en.wikipedia.org/wiki/Streptosolen_jamesonii,Marmalade Bush,Streptosolen Jamesonii,,,,,,,
https://en.wikipedia.org/wiki/Syagrus_romanzoffiana,Queen Palm,Syagrus Romanzoffiana,,,,,,,
https://en.wikipedia.org/wiki/Symphoricarpos_albus,Snowberry,Symphoricarpos Albus,,,,,,,
https://en.wikipedia.org/wiki/Synsepalum_dulcificum,Miracle Fruit,Synsepalum Dulcificum,,,,,,,
https://en.wikipedia.org/wiki/Syringa_josikaea,Hungarian Lilac,Syringa Josikaea,,,,,,,
https://en.wikipedia.org/wiki/Syringa_meyeri,Korean Lilac,Syringa Meyeri,,,,,,,
https://en.wikipedia.org/wiki/Syringa_pekinensis,Peking Lilac,Syringa Pekinensis,,,,,,,
https://en.wikipedia.org/wiki/Syringa_reticulata,Japanese Lilac Tree,Syringa Reticulata,,,,,,,
https://en.wikipedia.org/wiki/Syringa_villosa,Late Lilac,Syringa Villosa,,,,,,,
https://en.wikipedia.org/wiki/Syringa_vulgaris,Old Fashioned Purple Lilac,Syringa Vulgaris,,,,,,,
https://en.wikipedia.org/wiki/Syzygium_paniculatum,Brush Cherry,Syzygium Paniculatum,,,,,,,
https://en.wikipedia.org/wiki/Tabebuia_heterophylla,Pink Tabebuia,Tabebuia Heterophylla,,,,,,,
https://en.wikipedia.org/wiki/Tagetes_erecta,African Marigold,Tagetes Erecta,,,,,,,
https://en.wikipedia.org/wiki/Tagetes_lemmonii,Mountain Marigold,Tagetes Lemmonii,,,,,,,
https://en.wikipedia.org/wiki/Tagetes_lucida,Mexican Mint Marigold,Tagetes Lucida,,,,,,,
https://en.wikipedia.org/wiki/Tagetes_patula,French Marigold (Dwarf),Tagetes Patula,,,,,,,
https://en.wikipedia.org/wiki/Taxodium_distichum,Bald Cypress,Taxodium Distichum,,,,,,,
https://en.wikipedia.org/wiki/Tecoma_stans,Esperanza,Tecoma Stans,,,,,,,
https://en.wikipedia.org/wiki/Teucrium_chamaedrys,Germander,Teucrium Chamaedrys,,,,,,,
https://en.wikipedia.org/wiki/Thalia_dealbata,Hardy Water Canna,Thalia Dealbata,,,,,,,
https://en.wikipedia.org/wiki/Thalictrum_aquilegifolium,Columbine Meadow Rue,Thalictrum Aquilegifolium,,,,,,,
https://en.wikipedia.org/wiki/Thermopsis_villosa,Carolina Lupine,Thermopsis Villosa,,,,,,,
https://en.wikipedia.org/wiki/Thevetia_peruviana,Yellow Oleander,Thevetia Peruviana,,,,,,,
https://en.wikipedia.org/wiki/Thrinax_radiata,Florida Thatch Palm,Thrinax Radiata,,,,,,,
https://en.wikipedia.org/wiki/Thuja_plicata,Western Red Cedar,Thuja Plicata,,,,,,,
https://en.wikipedia.org/wiki/Thunbergia_alata,Thunbergia,Thunbergia Alata,,,,,,,
https://en.wikipedia.org/wiki/Thunbergia_erecta,King's Mantle,Thunbergia Erecta,,,,,,,
https://en.wikipedia.org/wiki/Thunbergia_grandiflora,Sky Vine,Thunbergia Grandiflora,,,,,,,
https://en.wikipedia.org/wiki/Thymus_vulgaris,English Thyme,Thymus Vulgaris,,,,,,,
https://en.wikipedia.org/wiki/Tiarella_cordifolia,Foam Flower,Tiarella Cordifolia,,,,,,,
https://en.wikipedia.org/wiki/Tibouchina_heteromalla,Silver leafed Princess Flower,Tibouchina Heteromalla,,,,,,,
https://en.wikipedia.org/wiki/Tibouchina_urvilleana,Princess Flower,Tibouchina Urvilleana,,,,,,,
https://en.wikipedia.org/wiki/Tilia_cordata,Littleleaf Linden,Tilia Cordata,,,,,,,
https://en.wikipedia.org/wiki/Tipuana_tipu,Tipuana Tree,Tipuana Tipu,,,,,,,
https://en.wikipedia.org/wiki/Tithonia_rotundifolia,Mexican Sunflower,Tithonia Rotundifolia,,,,,,,
https://en.wikipedia.org/wiki/Torenia_fournieri,Torenia,Torenia Fournieri,,,,,,,
https://en.wikipedia.org/wiki/Trachycarpus_fortunei,Windmill Palm,Trachycarpus Fortunei,,,,,,,
https://en.wikipedia.org/wiki/Tradescantia_hirsuticaulis,Spiderwort,Tradescantia Hirsuticaulis,,,,,,,
https://en.wikipedia.org/wiki/Tradescantia_ohiensis,Bluejacket Spiderwort,Tradescantia Ohiensis,,,,,,,
https://en.wikipedia.org/wiki/Tradescantia_spathacea,Boat Lily,Tradescantia Spathacea,,,,,,,
https://en.wikipedia.org/wiki/Tricyrtis_hirta,Toad Lily,Tricyrtis Hirta,,,,,,,
https://en.wikipedia.org/wiki/Triteleia_laxa,Ithuriel's Spear,Triteleia Laxa,,,,,,,
https://en.wikipedia.org/wiki/Tropaeolum_majus,Nasturtium,Tropaeolum Majus,,,,,,,
https://en.wikipedia.org/wiki/Tsuga_canadensis,Canadian Hemlock,Tsuga Canadensis,,,,,,,
https://en.wikipedia.org/wiki/Tsuga_heterophylla,Western Hemlock,Tsuga Heterophylla,,,,,,,
https://en.wikipedia.org/wiki/Tsuga_mertensiana,Mountain Hemlock,Tsuga Mertensiana,,,,,,,
https://en.wikipedia.org/wiki/Turnera_ulmifolia,Buttercup,Turnera Ulmifolia,,,,,,,
https://en.wikipedia.org/wiki/Ugni_molinae,Chilean Guava,Ugni Molinae,,,,,,,
https://en.wikipedia.org/wiki/Ulmus_americana,American Elm,Ulmus Americana,,,,,,,
https://en.wikipedia.org/wiki/Vaccinium_angustifolium,Lowbush Blueberry,Vaccinium Angustifolium,,,,,,,
https://en.wikipedia.org/wiki/Vaccinium_corymbosum,Highbush Blueberry,Vaccinium Corymbosum,,,,,,,
https://en.wikipedia.org/wiki/Vaccinium_elliottii,Elliott Blueberry,Vaccinium Elliottii,,,,,,,
https://en.wikipedia.org/wiki/Vaccinium_macrocarpon,Cranberry,Vaccinium Macrocarpon,,,,,,,
https://en.wikipedia.org/wiki/Valeriana_officinalis,Valerian,Valeriana Officinalis,,,,,,,
https://en.wikipedia.org/wiki/Vauquelinia_californica,California Rosewood,Vauquelinia Californica,,,,,,,
https://en.wikipedia.org/wiki/Verbena_hastata,Blue Vervain,Verbena Hastata,,,,,,,
https://en.wikipedia.org/wiki/Verbena_stricta,Hoary Verbena,Verbena Stricta,,,,,,,
https://en.wikipedia.org/wiki/Vernonia_noveboracensis,New York Ironweed,Vernonia Noveboracensis,,,,,,,
https://en.wikipedia.org/wiki/Veronica_spicata,Speedwell,Veronica Spicata,,,,,,,
https://en.wikipedia.org/wiki/Veronicastrum_virginicum,Culver's Root,Veronicastrum Virginicum,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_carlesii,Koreanspice Viburnum,Viburnum Carlesii,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_dentatum,Arrowwood Viburnum,Viburnum Dentatum,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_japonicum,Japanese Snowball,Viburnum Japonicum,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_lentago,Nannyberry Viburnum,Viburnum Lentago,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_obovatum,Walter's Viburnum,Viburnum Obovatum,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_odoratissimum,Sweet Viburnum,Viburnum Odoratissimum,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_opulus,Eastern Snowball Viburnum,Viburnum Opulus,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_rhytidophyllum,Leatherleaf Viburnum,Viburnum Rhytidophyllum,,,,,,,
https://en.wikipedia.org/wiki/Viburnum_suspensum,Sandankwa Viburnum,Viburnum Suspensum,,,,,,,
https://en.wikipedia.org/wiki/Vigna_caracalla,Corkscrew Flower,Vigna Caracalla,,,,,,,
https://en.wikipedia.org/wiki/Vinca_major,Large Periwinkle,Vinca Major,,,,,,,
https://en.wikipedia.org/wiki/Vinca_minor,Periwinkle,Vinca Minor,,,,,,,
https://en.wikipedia.org/wiki/Viola_labradorica,Labrador Violet,Viola Labradorica,,,,,,,
https://en.wikipedia.org/wiki/Viola_odorata,Sweet Violet,Viola Odorata,,,,,,,
https://en.wikipedia.org/wiki/Vitis_rotundifolia,Muscadine Grape,Vitis Rotundifolia,,,,,,,
https://en.wikipedia.org/wiki/Washingtonia_filifera,California Fan Palm,Washingtonia Filifera,,,,,,,
https://en.wikipedia.org/wiki/Weigela_florida,Weigela,Weigela Florida,,,,,,,
https://en.wikipedia.org/wiki/Wisteria_floribunda,Blue White Eye Wisteria,Wisteria Floribunda,,,,,,,
https://en.wikipedia.org/wiki/Wisteria_frutescens,American Wisteria,Wisteria Frutescens,,,,,,,
https://en.wikipedia.org/wiki/Woodwardia_fimbriata,Chain Fern,Woodwardia Fimbriata,,,,,,,
https://en.wikipedia.org/wiki/Xylosma_congestum,Shiny Xylosma,Xylosma Congestum,,,,,,,
https://en.wikipedia.org/wiki/Zamia_furfuracea,Cardboard Palm,Zamia Furfuracea,,,,,,,
https://en.wikipedia.org/wiki/Zantedeschia_albomaculata,Spotted Leaf Calla Lily,Zantedeschia Albomaculata,,,,,,,
https://en.wikipedia.org/wiki/Zelkova_serrata,Japanese Zelkova,Zelkova Serrata,,,,,,,
https://en.wikipedia.org/wiki/Zephyranthes_grandiflora,Pink Rain Lily,Zephyranthes Grandiflora,,,,,,,
https://en.wikipedia.org/wiki/Zingiber_zerumbet,Pinecone Ginger,Zingiber Zerumbet,,,,,,,
