Plant url,Common name,Common Name - MBG,Botanical name,Botanical Name - MBG,Type,Family,Native range,Zone,Zone low,Zone high,Height,Height low,Height high,Unit,Spread,Spread low,Spread high,Unit,Bloom Time,Bloom Description,Sun,Water,Maintenance,Suggested Use,Flower,Attracts,Fruit,Leaf,Other,Tolerate,Culture,Noteworthy characteristics,Problems,Garden uses,Hummingbirds,Butterflies,Birds,Erosion,Rabbit,Black Walnut,Drought,Clay Soil,Deer,Dry Soil,Shallow-Rocky Soil,Heavy Shade,Wet Soil,Air Pollution
Not found,Tall Morning Glory,0,Ipomoea Purpurea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Cardinal Climber Vine,0,Ipomoea Quamoclit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=281151&isprofile=1&basic=Dwarf+Crested+Iris,Dwarf Crested Iris, dwarf crested iris ,Iris Cristata,Iris cristata , Herbaceous perennial, Iridaceae, Northeastern United States, 3 to 9, 3 , 9, 0.50 to 0.75 feet, 0.50 ,0.75,feet, 0.50 to 1.00 feet, 0.50 ,1.00,feet, April, Pale blue with gold-crested falls, Full sun to part shade, Medium, Medium," Ground Cover, Naturalize", Showy,,,,," Deer, Drought",,"
Noteworthy Characteristics
Iris cristata, commonly called dwarf crested iris, is a low-growing, rapidly spreading plant that typically grows to 3-6” tall. It features pale blue, lilac or lavender iris flowers with gold crests on the falls. Flowers are borne on very short stems, often appearing nearly stemless. Narrow, sword-shaped, yellowish-green to medium green leaves (to 6” long) arise from a network of branching rhizomes. Spreads quickly and forms dense colonies in optimum growing conditions. Native from Maryland to Oklahoma south to Georgia and Mississippi. In Missouri, it typically occurs on rocky, wooded slopes, on bluffs and along streams in the southeastern Ozark region (Steyermark). When in flower, a well-developed bed can produce a spectacular drift of blue color.Genus named for the Greek goddess of the rainbow.Specific epithet means with tassel-like tips or crested.
","
Problems
Snails and slugs can be significant problems.
","
Garden Uses
An excellent plant for early spring bloom in a shaded area of the rock garden, perennial border or woodland garden. Foliage forms a nice ground cover for woodland areas. May also be used as a seasonal ground cover or edger.
",0,0,0,0,0,0,1,0,1,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=249242&isprofile=1&basic=Bearded+Iris,Bearded Iris, tall bearded iris ,Iris Germanica,Iris 'America's Cup' , Herbaceous perennial, Iridaceae,, 3 to 10, 3 , 10, 2.50 to 3.00 feet, 2.50 ,3.00,feet, 1.00 to 2.00 feet, 1.00 ,2.00,feet, May, White, Full sun, Medium, Medium,," Showy, Fragrant",,,,, Deer,"
Culture
Grow in average, medium moisture, well-drained soils in full sun.  Tolerates some part afternoon shade, particularly in hot summer climates.  Best with consistent moisture from spring to 6 weeks after flowering ends.  Some drought tolerance once established.  Best performance occurs in light sandy soils with excellent drainage.  With clay soils or in areas of high rainfall, plant rhizomes on slopes (growing end uphill) or in raised beds to promote good drainage and discourage the onset of rhizome rot.  Plant rhizomes, depending on location, from late July through October (late July–early September in areas with cold winters or September-October in areas with mild winters).   Plant rhizomes 12-20” apart.  Plant each rhizome shallowly over a baseball-sized mound of soil with 1/3 of the rhizome above the soil and with the roots horizontally spread to support the plant.  Growth comes from the leafy end of the rhizome.  If overcrowding occurs over time, lift the clump in late summer (August) with a garden fork, divide and replant.  Keep the iris bed free of weeds.
","
Noteworthy Characteristics
Tall Bearded Iris is a rhizomatous iris class whose numerous hybrid cultivars grow to heights above 27.5” tall featuring two or more branches and 7 or more blossoms per stem with flowers spreading to more than 5” wide.  Each flower has upright standards and pendant falls.  Flowers bloom in June (St. Louis).  Most cultivars produce plants significantly taller than 27.5”, with many rising to 38-40” tall.  Bearded name comes from the bushy beard which is easily visible in the middle of each fall.  Plants typically form clumps in the garden over time. Flowers bloom in an almost unlimited variety of different colors and color combinations.  Narrow, linear green leaves are substantially erect.Genus named for the Greek goddess of the rainbow.‘America’s Cup’ is a tall bearded iris that typically grows to 40” tall and slowly spreads by rhizomes. Flowers are white and ruffled with white beards. Flowers are fragrant and bloom in spring. Sword-shaped, linear, green leaves. McWhirter, 1989.
","
Problems
Leaf spot, root rot, bacterial soft rot, crown rot and mosaic viruses may appear.  Watch for slug, snails, whiteflies, aphids and thrips.  Iris borers can cause significant problems in areas where they are found.

The major insect pest of bearded iris is iris borer. Major disease problems are bacterial soft rot and fungal leaf spot. Good sanitation practices are the most important component of any disease/insect control program: promptly remove and destroy diseased foliage/rhizomes, promptly remove and destroy borer-infected foliage/rhizomes and perform an annual clean-up of all debris and foliage from beds in fall after frost. The most frequent causes of failure to flower or sparse flowering are (1) rhizomes are planted too deep, (2) plants are located in too much shade, (3) plants were given too much fertilizer or (4) plants have become overcrowded and need division.
","
Garden Uses
Best grouped or massed in sunny areas of perennial beds, borders or foundations.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0
Not found,Yellow Flag Iris,0,Iris Pseudacorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=247824&isprofile=1&basic=Dwarf+Bearded+Iris,Dwarf Bearded Iris, standard dwarf bearded iris ,Iris Pumila,Iris 'Ballet Lesson' , Herbaceous perennial, Iridaceae,, 3 to 8, 3 , 8, 0.75 to 1.00 feet, 0.75 ,1.00,feet, 0.75 to 1.00 feet, 0.75 ,1.00,feet, May, Peachy pink, Full sun, Medium, Medium,, Showy,,,,," Deer, Drought","
Culture
Grow in average, medium moisture, well-drained soils in full sun.  Tolerates some part afternoon shade, particularly in hot summer climates.  Best with consistent moisture from spring to 6 weeks after flowering ends.  Some drought tolerance once established.  Best performance occurs in light sandy soils with excellent drainage.  With clay soils or in areas of high rainfall, plant rhizomes on slopes (growing end uphill) or in raised beds to promote good drainage and discourage the onset of rhizome rot.  Plant rhizomes, depending on location, from late July through October (late July–early September in areas with cold winters or September-October in areas with mild winters).   Plant rhizomes 12-20” apart.  Plant each rhizome shallowly over a baseball-sized mound of soil with 1/3 of the rhizome above the soil and with the roots horizontally spread to support the plant.  Growth comes from the leafy end of the rhizome.  If overcrowding occurs over time, lift the clump in late summer (August) with a garden fork, divide and replant.  Keep the iris bed free of weeds.
","
Noteworthy Characteristics
Standard Dwarf Bearded Iris is a rhizomatous iris whose numerous hybrid cultivars grow to 8-16” tall.   Flowers bloom in May-June (St. Louis).  Each flower grows up to 4” wide and features upright standards and pendant falls.  Bearded name comes from the bushy beard which is easily visible in the middle of each fall.  Flower stalks usually grow at the same height as or only slightly taller than the narrow, erect, linear green leaves.  Plants typically form clumps in the garden over time. Flowers bloom in an almost unlimited variety of different colors and color combinations.Genus named for the Greek goddess of the rainbow.‘Ballet Lesson’ is a standard dwarf bearded iris that typically grows to 9-12” tall.  Flowers bloom in May.  Hybridized by O. D. Niswonger.  Registered in 1992.   Standards and falls are peachy pink with intensified color around the pink-tipped white beards on the falls.  Parentage is ‘Straw Hat’ x ‘Ballet Slippers’.
","
Problems
Leaf spot, root rot, bacterial soft rot, crown rot, iris rust and mosaic viruses may appear.  Watch for slugs, snails, whiteflies, cut worms, leaf miners, aphids and thrips.  Iris borers can cause significant problems in areas where they are found.
","
Garden Uses
Best grouped or massed in sunny areas of rock gardens, border fronts or along walks.  Also may be grown in containers.
",0,0,0,0,0,0,1,0,1,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=281313&isprofile=1&basic=Reticulated+Iris,Reticulated Iris, reticulated iris ,Iris Reticulata,Iris reticulata , Bulb, Iridaceae," Northern and southern Turkey, northeastern Iraq, northern and western Iran, Russia", 5 to 9, 5 , 9, 0.25 to 0.50 feet, 0.25 ,0.50,feet, 0.25 to 0.25 feet, 0.25 ,0.25,feet, March to April, Bluish to dark purple with gold central stripe on the falls, Full sun to part shade, Medium, Low,," Showy, Fragrant, Good Cut",,,,," Deer, Drought, Black Walnut","
Culture
Easily grown in average, medium, well-drained soil in full sun to part shade. Soil needs to stay relatively dry in summer in order for the bulbs to set buds for the following year. Plant bulbs 3-4” deep and space 3-4” apart in fall. Bulbs tend to separate into offsets or bulblets after bloom (particularly when planted shallowly), with each new bulblet requiring several years to mature. Although bulbs can be dug and divided (offsets removed) after bloom, it is probably best to do this only if flowering has significantly declined. In order to insure consistent flowering from year to year, it is an option to plant supplemental bulbs each fall, or to grow this plant as an annual by planting new bulbs each fall.
","
Noteworthy Characteristics
Iris reticulata, commonly called reticulated iris, is a bulbous perennial iris that is native to Turkey, the Caucasus, Northern Iraq and Iran.  It is a low-growing purple-flowered reticulate or netted iris that blooms in March to early April in the St. Louis area, at about the same time as snowdrops (Galanthus), glory-of-the-snow (Chionodoxa) and the early crocuses.  Striking purple 2.5” diameter flowers with gold crests and white streaks on the falls appear on naked stems (scapes) typically growing to 6-8"" tall.  Flowers have a sweet fragrance.  Narrow, linear, 4-sided, grass-like leaves (usually 2-4 per plant) typically rise to the same level as the flower at the time of bloom, but elongate to 12-15” after bloom before eventually disappearing by late spring as the plant goes dormant.Genus named for the Greek goddess of the rainbow.Specific epithet is in reference to the netted or reticulate pattern on the dry bulbs.
","
Problems
No serious insect or disease problems. Fusarium basal rot is an infrequently occurring disease problem.
","
Garden Uses
Best massed in sunny areas of rock gardens, border fronts, along walks or along streams or ponds.  Best planted in mass.  Small groups of this small plant can get lost in the landscape.  Also may be forced in pots.
",0,0,0,0,0,1,1,0,1,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=247821&isprofile=1&basic=Siberian+Iris,Siberian Iris, Siberian iris ,Iris Sibirica,Iris 'Baby Sister' , Herbaceous perennial, Iridaceae,, 3 to 8, 3 , 8, 0.25 to 0.50 feet, 0.25 ,0.50,feet, 0.25 to 0.50 feet, 0.25 ,0.50,feet, May to June, Violet blue with white signal on the falls, Full sun to part shade, Medium to wet, Low, Rain Garden, Good Cut, Butterflies,,,," Rabbit, Deer, Drought, Erosion, Clay Soil, Wet Soil","
Culture
Easily grown in moist, fertile, humusy, organically rich, neutral to slightly acidic, medium moisture, well-drained soils in full sun to part shade.  Siberian iris is an adaptable plant which tolerates a wide range of soils, including boggy ones, but will generally perform well in average garden soils.  Avoid soils that are too wet or too dry.  In too much shade, plants tend to produce fewer flowers and foliage tends to flop.  Best with consistent moisture from the onset of spring growth until several weeks after the flowers fade.  Continue irrigation after bloom, however, to keep foliage clumps attractive.  Rhizomes should be planted 1-2” below the soil surface and 1-2’ apart.  In cold winter regions, plant the rhizomes in early spring or late summer.  In mild winter regions, plant the rhizomes in fall.  Divide plants as needed when overcrowding occurs and decreased flowering is evident.  Remove flowering stems promptly after bloom unless the seed pods are considered to be an attractive addition to the garden.
","
Noteworthy Characteristics
Plants in the Siberian iris group are chiefly of hybrid origin, primarily being derived from two blue-flowered Asian species, namely, I. sibirica (central Europe to northeastern Turkey and southeastern Russia) and I. sanguinea (Russia, Korea and Japan).  Arching, narrow, grass-like, linear, blue-green leaves form a vase-shaped foliage clump to 2’ tall.  Flowering stems rise above the foliage to 3’ tall in May-June, each stem bearing 2-5 flowers in colors which primarily include blue, lavender, purple and white, but sometimes yellow, pink and wine.  Each flower features upright standards and flaring to drooping falls.  In comparison to bearded varieties, Siberian irises have smaller beardless flowers, narrower grass-like leaves and an absence of thick fleshy rhizomes.  After bloom, the foliage clump will retain its blue-green color into the fall, often displaying showy leaves reminiscent of some ornamental grasses.Genus named for the Greek goddess of the rainbow.'Baby Sister' rises on stiff stems to a height of only 6"". Flowers are violet blue veined darker on the falls with a white signal on the falls. Makes a good parent for short Siberian iris.
","
Problems
Siberian irises are generally pest-free, with very little susceptibility to the two main problems of bearded iris, namely iris borer and bacterial soft rot.
","
Garden Uses
Mixes well with other perennials in borders.  Also effective when planted along a slope or hillside, along a path or along a stream or pond margin.  A good moisture-loving plant for moist garden areas.  Massed plantings and well-placed specimens can enhance almost any setting, and the foliage provides lasting beauty after bloom.  Excellent cut flower, but usually lasts only two days.
",0,1,0,1,1,0,1,1,1,0,0,0,1,0
Not found,Versicolor Iris,0,Iris Versicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Virginia Blue Flag,0,Iris Virginica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Fiberoptic Grass,0,Isolepis Cernua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Jacaranda Tree,0,Jacaranda Mimosifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Downy Jasmine,0,Jasminum Multiflorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Star Jasmine,0,Jasminum Nitidum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=282930&isprofile=1&basic=Winter+Jasmine,Winter Jasmine, winter jasmine ,Jasminum Nudiflorum,Jasminum nudiflorum , Vine, Oleaceae, Northern China, 6 to 10, 6 , 10, 10.00 to 15.00 feet, 10.00 ,15.00,feet, 3.00 to 6.00 feet, 3.00 ,6.00,feet, March to April, Yellow, Full sun to part shade, Medium, Low," Ground Cover, Naturalize", Showy,,,,, Heavy Shade,"
Culture
Best grown in well-drained sandy loams with regular moisture in full sun to part shade. Tolerates full shade but with much reduced flowering. As a vine, it is perhaps best sited where it would receive full winter sun, such as the south side of a building or against a south-facing wall. Tolerant of a wide range of soil conditions. Train as a vine on a support structure or sprawl along the ground. When grown as a ground cover, plants will spread less aggresively in poor, lean soils. Prune as needed in early spring just after flowering is completed. If renovation is needed, cut back hard to 18-24” or replace plants.
","
Noteworthy Characteristics
Jasminum nudiflorum, commonly called winter jasmine, is a trailing, viny shrub that grows from a central crown. As a shrub, it typically grows in a sprawling mound to 4’ tall with arching branches, and spreads by trailing branches that root as they go along the ground. As a vine, it typically grows to 10-15’. Willowy green stems are attractive in winter. Non-fragrant, bright yellow flowers bloom along the stems in late winter before the leaves. Compound, trifoliolate, dark green leaves with ovate leaflets (to 1.25” long).Genus name is a medieval Latin name for the Persian name yasmin or yasamin.Specific epithet means with flowers coming before the leaves.
","
Problems
No serious insect or disease problems. Watch for Japanese beetle.
","
Garden Uses
Mass as ground cover for slopes, banks and terraces. Trail stems over a stone wall or terrace. Train as a vine on a support structure. As a vine, it is quite effective when framed close up in front of a wall.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0
Not found,Pink Jasmine,0,Jasminum Polyanthum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Sambac Jasmine,0,Jasminum Sambac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=285338&isprofile=1&basic=Buddha+Belly,Buddha Belly, Buddha belly bamboo ,Jatropha Integerrima,Bambusa ventricosa , Ornamental grass, Poaceae, Southern China, 9 to 12, 9 , 12, 40.00 to 55.00 feet, 40.00 ,55.00,feet, 30.00 to 40.00 feet, 30.00 ,40.00,feet, Rarely flowers,, Full sun to part shade, Medium, Medium,, Insignificant,,, Evergreen, Winter Interest,,"
Culture
Non-invasive clumping bamboo.  Winter hardy to USDA Zone 9b (needs a protected locations in 9a).   Plants will not survive significant frost.  Best in full sun to part shade.  Likes deep, rich, consistently moist soils with even watering.  Avoid overly wet soils.
","
Noteworthy Characteristics
Bambusa ventricosa, commonly called Buddha bamboo or Buddha Belly, is a tropical clumping bamboo of the grass family.  It is native to southern China where it typically matures on thick-walled stems (to 2 1/4” diameter) to 55’ tall.  In the U.S., it is grown in the ground in parts of southern Florida, southern California and Hawaii where it typically matures to a somewhat shorter 30-45’ tall.  This bamboo has cylindrical jointed stems and usually persistent leaf sheaths.  Linear lanceolate leaves grow to 7” long.

This species is, however, popularly grown in containers and tubs in subtropical regions around the world where it assumes a much more compact form to only 5-8’ tall with stem diameters to 1 5/8”, featuring not only shorter stems, shorter internodes and smaller leaves, but also showcasing internodes that are distinctively swollen or bulging in an ornamentally attractive fashion, hence the common name of Buddha belly.  The swollen internodes are basically caused by stress to the plant (e.g., limited available root space of a container, poor soil, inadequate water).Genus name comes from the Latinized version of the Malayan vernacular name.Specific epithet comes from the Latin word ventricosus/ meaning swollen on one side (pot-bellied).
","
Problems
No serious insect or disease problems.
","
Garden Uses
Garden plant.   Screens.  Windbreaks.  Containers.  Bonsai.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Butternut,0,Juglans Cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=281348&isprofile=1&basic=Black+Walnut,Black Walnut, black walnut ,Juglans Nigra,Juglans nigra , Tree, Juglandaceae, Eastern United States, 4 to 9, 4 , 9, 75.00 to 100.00 feet, 75.00 ,100.00,feet, 75.00 to 100.00 feet, 75.00 ,100.00,feet, May to June, Yellowish-green, Full sun, Medium, Medium, Shade Tree, Insignificant,," Showy, Edible", Fragrant,," Rabbit, Drought","
Culture
Prefers moist, organically rich, well-drained soils in full sun. Intolerant of shade. Difficult to transplant because of deep taproot. May be grown for its edible nuts. Although young trees will sometimes begin producing nuts when only 4-6 years old, it usually takes 20 years before a tree will produce a large crop of nuts.
","
Noteworthy Characteristics
Juglans nigra, commonly called black walnut, is a large deciduous tree typically growing 75-100’ (less frequently to 125’) tall with and an oval to rounded crown. Mature trees characteristically have long trunks, often with an absence of lower branching. Fissured, sharply ridged, dark gray-black bark forms diamond patterns. Black walnut is native from Massachusetts through southern Ontario to South Dakota south to Florida and Texas. In Missouri, it typically occurs in rich woods, in valleys along streams and in open upland woods throughout the state (Steyermark). Features odd-pinnate compound leaves (to 24” long), each with 13-23 oblong to lanceolate leaflets. The terminal leaflet is often missing. Leaves are late to emerge in spring and early to drop in fall. Leaves are strongly aromatic when crushed. Fall color is an undistinguished yellow. Yellow green monoecious flowers appear in late spring (May-June), the male flowers in drooping hairy catkins and the female flowers in short terminal spikes. Female flowers give way to edible nuts, each being encased in a yellow-green husk. Nuts mature in autumn, falling to the ground where the husks blacken as they rot away. Kernels are edible but hard to extract. Black walnuts are harvested for commercial sale. The wood from this tree is highly valued for a number of commercial uses including cabinets, furniture, gunstocks and fine veneers. It is perhaps the best furniture wood available from any native American tree. Overharvesting of trees for the wood has greatly reduced the native populations in the wild. Native Americans used the nuts for food and boiled the tree sap for syrup. They also reportedly threw the husks into ponds to poison fish, making them easier to catch.Genus name comes from the Latin names jovis meaning of Jupiter and glans meaning an acorn.Specific epithet means black, in reference to the dark bark and nuts.
","
Problems
No serious insect or disease problems. Potential diseases include anthracnose, bacterial blight, root rot, canker, leaf spot and shoot dieback. Watch for aphids, fall webworm and a variety of foliage chewing caterpillars. Black walnut roots produce chemicals called juglones which are very toxic to certain other plants such as azaleas, rhododendrons, blueberries, peonies and solanaceous crops (tomatoes, peppers, potatoes). Most of the toxicity is limited to within the drip line of the tree, but the area of toxicity typically increases outward as the tree matures. Nuts can be quite messy in fall. Husks can stain clothing and sidewalks.
","
Garden Uses
Large deciduous tree for large landscapes. Inappropriate as a street tree.
",0,0,0,0,1,0,1,0,0,0,0,0,0,0
Not found,Carpathian English Walnut,0,Juglans Regia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Soft Rush,0,Juncus Effusus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Arrows Rush,0,Juncus Inflexus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Path Rush,0,Juncus Tenuis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=279591&isprofile=1&basic=Shore+Juniper,Shore Juniper, shore juniper ,Juniperus Conferta,Juniperus conferta , Needled evergreen, Cupressaceae," Japan, Sakhalin", 6 to 9, 6 , 9, 0.75 to 1.50 feet, 0.75 ,1.50,feet, 6.00 to 8.00 feet, 6.00 ,8.00,feet, Non-flowering, Non-flowering, Full sun, Medium, Low, Ground Cover,, Birds, Showy," Fragrant, Evergreen", Winter Interest," Deer, Drought, Erosion, Air Pollution","
Culture
Grow in average, medium moisture, well-drained soils in full sun. Adapts to a wide range of soils, but prefers a dryish, sandy soil. Tolerates hot, dry growing conditions, somewhat poor soils and many city air pollutants. Intolerant of wet soils. May not be reliably winter hardy throughout the St. Louis area.
","
Noteworthy Characteristics
Juniperus conferta, commonly called shore juniper, is a decumbent evergreen shrub that is native to certain sandy coastal areas of Japan and Sakhalin Island (Russia). It is a dense, low-spreading plant that grows 10-18” tall and spreads by creeping, branched stems over time to 6-8’ wide. It is noted for its attractive, aromatic, awl-shaped, blue-green foliage featuring spiny-pointed blue-green needles (to 5/8” long) in groups of three. Fleshy, blackish, berry-like seed cones acquire a silvery bloom at maturity.Genus name comes from the Latin name for the juniper.Specific epithet conferta comes from the Latin word for crowded in reference to the foliage.
","
Problems
No serious insect or disease problems. Junipers are generally susceptible to blights (dieback of stem tips), particularly in unusually rainy/wet springs. Phomopsis twig blight is of particular concern. Cedar-apple and related rust diseases spend part of their life cycle on junipers. Root rot may occur, particularly in wet, poorly drained soils. Occasional insect pests include aphids, bagworms, twig borers, webworms and scale. Watch for spider mites. Foliage on mature plants will sometimes die back in the center. Susceptible to winter injury when temperatures dip below minus 10 degrees F.
","
Garden Uses
A versatile, sprawling ground cover that tolerates hot, dry locations in full sun. Rock gardens. Foundations. Slopes. Mass plantings. Cascade over retaining walls. Particularly effective in sandy locations along coasts or dunes.
",0,0,1,1,0,0,1,0,1,0,0,0,0,1
http://www.missouribotanicalgarden.org//PlantFinder/PlantFinderDetails.aspx?taxonid=279632&isprofile=1&basic=Savin+Juniper,Savin Juniper, savin juniper ,Juniperus Sabina,Juniperus sabina , Needled evergreen, Cupressaceae, Central and southern Europe, 3 to 7, 3 , 7, 4.00 to 6.00 feet, 4.00 ,6.00,feet, 5.00 to 10.00 feet, 5.00 ,10.00,feet, Non-flowering, Non-flowering, Full sun, Medium, Low, Hedge,,,, Evergreen, Winter Interest," Deer, Drought, Erosion, Dry Soil, Shallow-Rocky Soil, Air Pollution","
Culture
Easily grown in average, medium moisture, well-drained soils in full sun.  Tolerant of a wide variety of soils including clay.  Also grows well on limestone soils.  Intolerant of wet soils.  Tolerant of some drought once established.  Also tolerant of many city air pollutants.
","
Noteworthy Characteristics
Juniperus sabina, commonly known as savin juniper, is a shrubby evergreen conifer that is native to mountain areas of central and southern Europe to the Caucusus.  It is usually seen in the wild as a spreading shrub to 4-6' tall and to 5-10' wide.  Foliage is dark green with no purplish color in winter.  Crushed foliage releases an unpleasant aroma.  Brown bark on mature stems peels in strips.  Although species plants are rarely sold in commerce (not particularly ornamental), a number of cultivated varieties have become popular ornamental landscape plants.  Sabin juniper leaves come in two types:  scale-like (adult) and awl/needle-like (juvenile).  Cones (pollen and seed-bearing) usually appear on different plants.  Male plants produce catkin-like pollen cones.  Female plants produce fleshy, berry-like, bluish-black seed cones.Genus name comes from the Latin name for the juniper.Specific epithet comes from the name of an ancient people who lived in central Italy, the Sabines.
","
Problems
Savin junipers are generally susceptible to tip and needle blights.  Cedar-apple rust and related rust diseases spend part of their life cycle on junipers.  Root rot may occur, particularly in wet, poorly drained soils.  Canker may attack bark or main stems.  Occasional insect pests include aphids, bagworms, webworms, borers and scale.   Watch for spider mites.
","
Garden Uses
Group or mass in sunny landscape areas. Foundations. Small garden areas or rock gardens. Hedge. Slopes for erosion control. Japanese gardens.
",0,0,0,1,0,0,1,0,1,1,1,0,0,1
Not found,Chuparosa Honeysuckle,0,Justicia Californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Brazilian Pink Flame Jacobina,0,Justicia Carnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Mexican Honeysuckle,0,Justicia Ovata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Firespike Justicia,0,Justicia Spicigera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not found,Donkey Ears,0,Kalanchoe Gastonis-bonnieri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
